1.417968749999999889e-01,2.667968749999999889e-01,2.667968749999999889e-01,2.785156249999999889e-01
1.730468749999999889e-01,1.730468749999999889e-01,1.730468749999999889e-01,5.976562500000000278e-02
2.980468749999999889e-01,2.980468749999999889e-01,2.980468749999999889e-01,1.847656249999999889e-01
2.355468749999999889e-01,1.105468750000000028e-01,1.105468750000000028e-01,2.472656249999999889e-01
1.105468750000000028e-01,2.355468749999999889e-01,2.355468749999999889e-01,1.222656250000000028e-01
9.492187500000000278e-02,1.261718749999999889e-01,1.261718749999999889e-01,2.941406249999999889e-01
2.199218749999999889e-01,2.511718749999999889e-01,2.511718749999999889e-01,1.691406249999999889e-01
2.824218749999999889e-01,6.367187500000000278e-02,6.367187500000000278e-02,1.066406250000000028e-01
1.574218749999999889e-01,1.886718749999999889e-01,1.886718749999999889e-01,2.316406249999999889e-01
1.261718749999999889e-01,9.492187500000000278e-02,9.492187500000000278e-02,1.378906249999999889e-01
2.511718749999999889e-01,2.199218749999999889e-01,2.199218749999999889e-01,2.628906249999999889e-01
1.886718749999999889e-01,1.574218749999999889e-01,1.574218749999999889e-01,2.003906249999999889e-01
6.367187500000000278e-02,2.824218749999999889e-01,2.824218749999999889e-01,7.539062500000000278e-02
5.976562500000000278e-02,8.320312500000000278e-02,8.320312500000000278e-02,2.824218749999999889e-01
1.847656249999999889e-01,2.082031249999999889e-01,2.082031249999999889e-01,1.574218749999999889e-01
2.472656249999999889e-01,1.457031249999999889e-01,1.457031249999999889e-01,9.492187500000000278e-02
1.222656250000000028e-01,2.707031249999999889e-01,2.707031249999999889e-01,2.199218749999999889e-01
1.535156249999999889e-01,1.144531250000000028e-01,1.144531250000000028e-01,1.261718749999999889e-01
2.785156249999999889e-01,2.394531249999999889e-01,2.394531249999999889e-01,2.511718749999999889e-01
2.160156249999999889e-01,5.195312500000000278e-02,5.195312500000000278e-02,1.886718749999999889e-01
9.101562500000000278e-02,1.769531249999999889e-01,1.769531249999999889e-01,6.367187500000000278e-02
1.066406250000000028e-01,1.613281249999999889e-01,1.613281249999999889e-01,2.355468749999999889e-01
2.316406249999999889e-01,2.863281249999999889e-01,2.863281249999999889e-01,1.105468750000000028e-01
2.941406249999999889e-01,9.882812500000000278e-02,9.882812500000000278e-02,1.730468749999999889e-01
1.691406249999999889e-01,2.238281249999999889e-01,2.238281249999999889e-01,2.980468749999999889e-01
1.378906249999999889e-01,6.757812500000000278e-02,6.757812500000000278e-02,7.929687500000000278e-02
2.628906249999999889e-01,1.925781249999999889e-01,1.925781249999999889e-01,2.042968749999999889e-01
2.003906249999999889e-01,1.300781249999999889e-01,1.300781249999999889e-01,2.667968749999999889e-01
7.539062500000000278e-02,2.550781249999999889e-01,2.550781249999999889e-01,1.417968749999999889e-01
6.757812500000000278e-02,1.378906249999999889e-01,1.378906249999999889e-01,1.027343750000000028e-01
1.925781249999999889e-01,2.628906249999999889e-01,2.628906249999999889e-01,2.277343749999999889e-01
2.550781249999999889e-01,7.539062500000000278e-02,7.539062500000000278e-02,2.902343749999999889e-01
1.300781249999999889e-01,2.003906249999999889e-01,2.003906249999999889e-01,1.652343749999999889e-01
1.613281249999999889e-01,1.066406250000000028e-01,1.066406250000000028e-01,1.964843749999999889e-01
2.863281249999999889e-01,2.316406249999999889e-01,2.316406249999999889e-01,7.148437500000000278e-02
2.238281249999999889e-01,1.691406249999999889e-01,1.691406249999999889e-01,1.339843749999999889e-01
9.882812500000000278e-02,2.941406249999999889e-01,2.941406249999999889e-01,2.589843749999999889e-01
8.320312500000000278e-02,5.976562500000000278e-02,5.976562500000000278e-02,1.496093749999999889e-01
2.082031249999999889e-01,1.847656249999999889e-01,1.847656249999999889e-01,2.746093749999999889e-01
2.707031249999999889e-01,1.222656250000000028e-01,1.222656250000000028e-01,2.121093749999999889e-01
1.457031249999999889e-01,2.472656249999999889e-01,2.472656249999999889e-01,8.710937500000000278e-02
1.144531250000000028e-01,1.535156249999999889e-01,1.535156249999999889e-01,2.433593749999999889e-01
2.394531249999999889e-01,2.785156249999999889e-01,2.785156249999999889e-01,1.183593750000000028e-01
1.769531249999999889e-01,9.101562500000000278e-02,9.101562500000000278e-02,5.585937500000000278e-02
5.195312500000000278e-02,2.160156249999999889e-01,2.160156249999999889e-01,1.808593749999999889e-01
5.292968750000000278e-02,1.330078124999999889e-01,1.330078124999999889e-01,2.462890624999999889e-01
1.779296874999999889e-01,2.580078124999999889e-01,2.580078124999999889e-01,1.212890625000000028e-01
2.404296874999999889e-01,7.050781250000000278e-02,7.050781250000000278e-02,5.878906250000000278e-02
1.154296875000000028e-01,1.955078124999999889e-01,1.955078124999999889e-01,1.837890624999999889e-01
1.466796874999999889e-01,1.017578125000000028e-01,1.017578125000000028e-01,1.525390624999999889e-01
2.716796874999999889e-01,2.267578124999999889e-01,2.267578124999999889e-01,2.775390624999999889e-01
2.091796874999999889e-01,1.642578124999999889e-01,1.642578124999999889e-01,2.150390624999999889e-01
8.417968750000000278e-02,2.892578124999999889e-01,2.892578124999999889e-01,9.003906250000000278e-02
9.980468750000000278e-02,5.488281250000000278e-02,5.488281250000000278e-02,1.994140624999999889e-01
2.248046874999999889e-01,1.798828124999999889e-01,1.798828124999999889e-01,7.441406250000000278e-02
2.873046874999999889e-01,1.173828125000000028e-01,1.173828125000000028e-01,1.369140624999999889e-01
1.623046874999999889e-01,2.423828124999999889e-01,2.423828124999999889e-01,2.619140624999999889e-01
1.310546874999999889e-01,1.486328124999999889e-01,1.486328124999999889e-01,1.056640625000000028e-01
2.560546874999999889e-01,2.736328124999999889e-01,2.736328124999999889e-01,2.306640624999999889e-01
1.935546874999999889e-01,8.613281250000000278e-02,8.613281250000000278e-02,2.931640624999999889e-01
6.855468750000000278e-02,2.111328124999999889e-01,2.111328124999999889e-01,1.681640624999999889e-01
7.636718750000000278e-02,9.394531250000000278e-02,9.394531250000000278e-02,6.660156250000000278e-02
2.013671874999999889e-01,2.189453124999999889e-01,2.189453124999999889e-01,1.916015624999999889e-01
2.638671874999999889e-01,1.564453124999999889e-01,1.564453124999999889e-01,2.541015624999999889e-01
1.388671874999999889e-01,2.814453124999999889e-01,2.814453124999999889e-01,1.291015624999999889e-01
1.701171874999999889e-01,1.251953124999999889e-01,1.251953124999999889e-01,2.228515624999999889e-01
2.951171874999999889e-01,2.501953124999999889e-01,2.501953124999999889e-01,9.785156250000000278e-02
2.326171874999999889e-01,6.269531250000000278e-02,6.269531250000000278e-02,1.603515624999999889e-01
1.076171875000000028e-01,1.876953124999999889e-01,1.876953124999999889e-01,2.853515624999999889e-01
9.199218750000000278e-02,1.720703124999999889e-01,1.720703124999999889e-01,1.134765625000000028e-01
2.169921874999999889e-01,2.970703124999999889e-01,2.970703124999999889e-01,2.384765624999999889e-01
2.794921874999999889e-01,1.095703125000000028e-01,1.095703125000000028e-01,1.759765624999999889e-01
1.544921874999999889e-01,2.345703124999999889e-01,2.345703124999999889e-01,5.097656250000000278e-02
1.232421875000000028e-01,7.832031250000000278e-02,7.832031250000000278e-02,2.697265624999999889e-01
2.482421874999999889e-01,2.033203124999999889e-01,2.033203124999999889e-01,1.447265624999999889e-01
1.857421874999999889e-01,1.408203124999999889e-01,1.408203124999999889e-01,8.222656250000000278e-02
6.074218750000000278e-02,2.658203124999999889e-01,2.658203124999999889e-01,2.072265624999999889e-01
6.464843750000000278e-02,6.660156250000000278e-02,6.660156250000000278e-02,1.330078124999999889e-01
1.896484374999999889e-01,1.916015624999999889e-01,1.916015624999999889e-01,2.580078124999999889e-01
2.521484374999999889e-01,1.291015624999999889e-01,1.291015624999999889e-01,1.955078124999999889e-01
1.271484374999999889e-01,2.541015624999999889e-01,2.541015624999999889e-01,7.050781250000000278e-02
1.583984374999999889e-01,1.603515624999999889e-01,1.603515624999999889e-01,2.892578124999999889e-01
2.833984374999999889e-01,2.853515624999999889e-01,2.853515624999999889e-01,1.642578124999999889e-01
2.208984374999999889e-01,9.785156250000000278e-02,9.785156250000000278e-02,1.017578125000000028e-01
9.589843750000000278e-02,2.228515624999999889e-01,2.228515624999999889e-01,2.267578124999999889e-01
1.115234375000000028e-01,1.134765625000000028e-01,1.134765625000000028e-01,5.488281250000000278e-02
2.365234374999999889e-01,2.384765624999999889e-01,2.384765624999999889e-01,1.798828124999999889e-01
2.990234374999999889e-01,5.097656250000000278e-02,5.097656250000000278e-02,2.423828124999999889e-01
1.740234374999999889e-01,1.759765624999999889e-01,1.759765624999999889e-01,1.173828125000000028e-01
1.427734374999999889e-01,8.222656250000000278e-02,8.222656250000000278e-02,2.111328124999999889e-01
2.677734374999999889e-01,2.072265624999999889e-01,2.072265624999999889e-01,8.613281250000000278e-02
2.052734374999999889e-01,1.447265624999999889e-01,1.447265624999999889e-01,1.486328124999999889e-01
8.027343750000000278e-02,2.697265624999999889e-01,2.697265624999999889e-01,2.736328124999999889e-01
7.246093750000000278e-02,1.525390624999999889e-01,1.525390624999999889e-01,1.876953124999999889e-01
1.974609374999999889e-01,2.775390624999999889e-01,2.775390624999999889e-01,6.269531250000000278e-02
2.599609374999999889e-01,9.003906250000000278e-02,9.003906250000000278e-02,1.251953124999999889e-01
1.349609374999999889e-01,2.150390624999999889e-01,2.150390624999999889e-01,2.501953124999999889e-01
1.662109374999999889e-01,5.878906250000000278e-02,5.878906250000000278e-02,9.394531250000000278e-02
2.912109374999999889e-01,1.837890624999999889e-01,1.837890624999999889e-01,2.189453124999999889e-01
2.287109374999999889e-01,1.212890625000000028e-01,1.212890625000000028e-01,2.814453124999999889e-01
1.037109375000000028e-01,2.462890624999999889e-01,2.462890624999999889e-01,1.564453124999999889e-01
8.808593750000000278e-02,1.056640625000000028e-01,1.056640625000000028e-01,2.658203124999999889e-01
2.130859374999999889e-01,2.306640624999999889e-01,2.306640624999999889e-01,1.408203124999999889e-01
2.755859374999999889e-01,1.681640624999999889e-01,1.681640624999999889e-01,7.832031250000000278e-02
1.505859374999999889e-01,2.931640624999999889e-01,2.931640624999999889e-01,2.033203124999999889e-01
1.193359375000000028e-01,1.369140624999999889e-01,1.369140624999999889e-01,1.720703124999999889e-01
2.443359374999999889e-01,2.619140624999999889e-01,2.619140624999999889e-01,2.970703124999999889e-01
1.818359374999999889e-01,7.441406250000000278e-02,7.441406250000000278e-02,2.345703124999999889e-01
5.683593750000000278e-02,1.994140624999999889e-01,1.994140624999999889e-01,1.095703125000000028e-01
5.488281250000000278e-02,9.980468750000000278e-02,9.980468750000000278e-02,2.326171874999999889e-01
1.798828124999999889e-01,2.248046874999999889e-01,2.248046874999999889e-01,1.076171875000000028e-01
2.423828124999999889e-01,1.623046874999999889e-01,1.623046874999999889e-01,1.701171874999999889e-01
1.173828125000000028e-01,2.873046874999999889e-01,2.873046874999999889e-01,2.951171874999999889e-01
1.486328124999999889e-01,1.310546874999999889e-01,1.310546874999999889e-01,7.636718750000000278e-02
2.736328124999999889e-01,2.560546874999999889e-01,2.560546874999999889e-01,2.013671874999999889e-01
2.111328124999999889e-01,6.855468750000000278e-02,6.855468750000000278e-02,2.638671874999999889e-01
8.613281250000000278e-02,1.935546874999999889e-01,1.935546874999999889e-01,1.388671874999999889e-01
1.017578125000000028e-01,1.466796874999999889e-01,1.466796874999999889e-01,2.794921874999999889e-01
