2.988281250000000000e+01,2.929687500000000000e+00,8.964843750000000000e+01
1.048828125000000000e+02,7.792968750000000000e+01,1.464843750000000000e+01
1.423828125000000000e+02,4.042968750000000000e+01,5.214843750000000000e+01
6.738281250000000000e+01,1.154296875000000000e+02,1.271484375000000000e+02
4.863281250000000000e+01,5.917968750000000000e+01,3.339843750000000000e+01
1.236328125000000000e+02,1.341796875000000000e+02,1.083984375000000000e+02
8.613281250000000000e+01,2.167968750000000000e+01,1.458984375000000000e+02
1.113281250000000000e+01,9.667968750000000000e+01,7.089843750000000000e+01
1.582031250000000000e+01,2.636718750000000000e+01,9.960937500000000000e+00
9.082031250000000000e+01,1.013671875000000000e+02,8.496093750000000000e+01
1.283203125000000000e+02,6.386718750000000000e+01,1.224609375000000000e+02
5.332031250000000000e+01,1.388671875000000000e+02,4.746093750000000000e+01
7.207031250000000000e+01,4.511718750000000000e+01,1.037109375000000000e+02
1.470703125000000000e+02,1.201171875000000000e+02,2.871093750000000000e+01
1.095703125000000000e+02,7.617187500000000000e+00,6.621093750000000000e+01
3.457031250000000000e+01,8.261718750000000000e+01,1.412109375000000000e+02
2.519531250000000000e+01,7.324218750000000000e+01,3.808593750000000000e+01
1.001953125000000000e+02,1.482421875000000000e+02,1.130859375000000000e+02
1.376953125000000000e+02,3.574218750000000000e+01,7.558593750000000000e+01
6.269531250000000000e+01,1.107421875000000000e+02,5.859375000000000000e-01
4.394531250000000000e+01,1.699218750000000000e+01,1.318359375000000000e+02
1.189453125000000000e+02,9.199218750000000000e+01,5.683593750000000000e+01
8.144531250000000000e+01,5.449218750000000000e+01,1.933593750000000000e+01
6.445312500000000000e+00,1.294921875000000000e+02,9.433593750000000000e+01
8.789062500000000000e+00,9.960937500000000000e+00,4.980468750000000000e+01
8.378906250000000000e+01,8.496093750000000000e+01,1.248046875000000000e+02
1.212890625000000000e+02,4.746093750000000000e+01,8.730468750000000000e+01
4.628906250000000000e+01,1.224609375000000000e+02,1.230468750000000000e+01
6.503906250000000000e+01,6.621093750000000000e+01,1.435546875000000000e+02
1.400390625000000000e+02,1.412109375000000000e+02,6.855468750000000000e+01
1.025390625000000000e+02,2.871093750000000000e+01,3.105468750000000000e+01
2.753906250000000000e+01,1.037109375000000000e+02,1.060546875000000000e+02
3.691406250000000000e+01,3.808593750000000000e+01,2.929687500000000000e+00
1.119140625000000000e+02,1.130859375000000000e+02,7.792968750000000000e+01
1.494140625000000000e+02,5.859375000000000000e-01,1.154296875000000000e+02
7.441406250000000000e+01,7.558593750000000000e+01,4.042968750000000000e+01
5.566406250000000000e+01,1.933593750000000000e+01,9.667968750000000000e+01
1.306640625000000000e+02,9.433593750000000000e+01,2.167968750000000000e+01
9.316406250000000000e+01,5.683593750000000000e+01,5.917968750000000000e+01
1.816406250000000000e+01,1.318359375000000000e+02,1.341796875000000000e+02
1.347656250000000000e+01,6.152343750000000000e+01,8.261718750000000000e+01
8.847656250000000000e+01,1.365234375000000000e+02,7.617187500000000000e+00
1.259765625000000000e+02,2.402343750000000000e+01,4.511718750000000000e+01
5.097656250000000000e+01,9.902343750000000000e+01,1.201171875000000000e+02
6.972656250000000000e+01,5.273437500000000000e+00,2.636718750000000000e+01
1.447265625000000000e+02,8.027343750000000000e+01,1.013671875000000000e+02
1.072265625000000000e+02,4.277343750000000000e+01,1.388671875000000000e+02
3.222656250000000000e+01,1.177734375000000000e+02,6.386718750000000000e+01
2.285156250000000000e+01,3.339843750000000000e+01,1.294921875000000000e+02
9.785156250000000000e+01,1.083984375000000000e+02,5.449218750000000000e+01
1.353515625000000000e+02,7.089843750000000000e+01,1.699218750000000000e+01
6.035156250000000000e+01,1.458984375000000000e+02,9.199218750000000000e+01
4.160156250000000000e+01,5.214843750000000000e+01,7.324218750000000000e+01
1.166015625000000000e+02,1.271484375000000000e+02,1.482421875000000000e+02
7.910156250000000000e+01,1.464843750000000000e+01,1.107421875000000000e+02
4.101562500000000000e+00,8.964843750000000000e+01,3.574218750000000000e+01
2.929687500000000000e+00,2.988281250000000000e+01,1.095703125000000000e+02
7.792968750000000000e+01,1.048828125000000000e+02,3.457031250000000000e+01
1.154296875000000000e+02,6.738281250000000000e+01,7.207031250000000000e+01
4.042968750000000000e+01,1.423828125000000000e+02,1.470703125000000000e+02
5.917968750000000000e+01,4.863281250000000000e+01,1.582031250000000000e+01
1.341796875000000000e+02,1.236328125000000000e+02,9.082031250000000000e+01
9.667968750000000000e+01,1.113281250000000000e+01,1.283203125000000000e+02
2.167968750000000000e+01,8.613281250000000000e+01,5.332031250000000000e+01
3.105468750000000000e+01,5.800781250000000000e+01,1.376953125000000000e+02
1.060546875000000000e+02,1.330078125000000000e+02,6.269531250000000000e+01
1.435546875000000000e+02,2.050781250000000000e+01,2.519531250000000000e+01
6.855468750000000000e+01,9.550781250000000000e+01,1.001953125000000000e+02
4.980468750000000000e+01,1.757812500000000000e+00,4.394531250000000000e+01
1.248046875000000000e+02,7.675781250000000000e+01,1.189453125000000000e+02
8.730468750000000000e+01,3.925781250000000000e+01,8.144531250000000000e+01
1.230468750000000000e+01,1.142578125000000000e+02,6.445312500000000000e+00
1.699218750000000000e+01,4.394531250000000000e+01,5.800781250000000000e+01
9.199218750000000000e+01,1.189453125000000000e+02,1.330078125000000000e+02
1.294921875000000000e+02,6.445312500000000000e+00,9.550781250000000000e+01
5.449218750000000000e+01,8.144531250000000000e+01,2.050781250000000000e+01
7.324218750000000000e+01,2.519531250000000000e+01,1.142578125000000000e+02
1.482421875000000000e+02,1.001953125000000000e+02,3.925781250000000000e+01
1.107421875000000000e+02,6.269531250000000000e+01,1.757812500000000000e+00
3.574218750000000000e+01,1.376953125000000000e+02,7.675781250000000000e+01
2.636718750000000000e+01,1.582031250000000000e+01,2.988281250000000000e+01
1.013671875000000000e+02,9.082031250000000000e+01,1.048828125000000000e+02
1.388671875000000000e+02,5.332031250000000000e+01,1.423828125000000000e+02
6.386718750000000000e+01,1.283203125000000000e+02,6.738281250000000000e+01
4.511718750000000000e+01,7.207031250000000000e+01,8.613281250000000000e+01
1.201171875000000000e+02,1.470703125000000000e+02,1.113281250000000000e+01
8.261718750000000000e+01,3.457031250000000000e+01,4.863281250000000000e+01
7.617187500000000000e+00,1.095703125000000000e+02,1.236328125000000000e+02
5.273437500000000000e+00,6.972656250000000000e+01,2.285156250000000000e+01
8.027343750000000000e+01,1.447265625000000000e+02,9.785156250000000000e+01
1.177734375000000000e+02,3.222656250000000000e+01,1.353515625000000000e+02
4.277343750000000000e+01,1.072265625000000000e+02,6.035156250000000000e+01
6.152343750000000000e+01,1.347656250000000000e+01,7.910156250000000000e+01
1.365234375000000000e+02,8.847656250000000000e+01,4.101562500000000000e+00
9.902343750000000000e+01,5.097656250000000000e+01,4.160156250000000000e+01
2.402343750000000000e+01,1.259765625000000000e+02,1.166015625000000000e+02
3.339843750000000000e+01,2.285156250000000000e+01,6.972656250000000000e+01
1.083984375000000000e+02,9.785156250000000000e+01,1.447265625000000000e+02
1.458984375000000000e+02,6.035156250000000000e+01,1.072265625000000000e+02
7.089843750000000000e+01,1.353515625000000000e+02,3.222656250000000000e+01
5.214843750000000000e+01,4.160156250000000000e+01,1.259765625000000000e+02
1.271484375000000000e+02,1.166015625000000000e+02,5.097656250000000000e+01
8.964843750000000000e+01,4.101562500000000000e+00,1.347656250000000000e+01
1.464843750000000000e+01,7.910156250000000000e+01,8.847656250000000000e+01
9.960937500000000000e+00,8.789062500000000000e+00,1.494140625000000000e+02
8.496093750000000000e+01,8.378906250000000000e+01,7.441406250000000000e+01
1.224609375000000000e+02,4.628906250000000000e+01,3.691406250000000000e+01
4.746093750000000000e+01,1.212890625000000000e+02,1.119140625000000000e+02
6.621093750000000000e+01,6.503906250000000000e+01,5.566406250000000000e+01
1.412109375000000000e+02,1.400390625000000000e+02,1.306640625000000000e+02
1.037109375000000000e+02,2.753906250000000000e+01,9.316406250000000000e+01
2.871093750000000000e+01,1.025390625000000000e+02,1.816406250000000000e+01
1.933593750000000000e+01,5.566406250000000000e+01,1.025390625000000000e+02
9.433593750000000000e+01,1.306640625000000000e+02,2.753906250000000000e+01
1.318359375000000000e+02,1.816406250000000000e+01,6.503906250000000000e+01
5.683593750000000000e+01,9.316406250000000000e+01,1.400390625000000000e+02
3.808593750000000000e+01,3.691406250000000000e+01,8.789062500000000000e+00
1.130859375000000000e+02,1.119140625000000000e+02,8.378906250000000000e+01
7.558593750000000000e+01,7.441406250000000000e+01,1.212890625000000000e+02
5.859375000000000000e-01,1.494140625000000000e+02,4.628906250000000000e+01
8.789062500000000000e-01,7.470703125000000000e+01,9.814453125000000000e+01
7.587890625000000000e+01,1.497070312500000000e+02,2.314453125000000000e+01
1.133789062500000000e+02,3.720703125000000000e+01,6.064453125000000000e+01
3.837890625000000000e+01,1.122070312500000000e+02,1.356445312500000000e+02
5.712890625000000000e+01,1.845703125000000000e+01,4.394531250000000000e+00
1.321289062500000000e+02,9.345703125000000000e+01,7.939453125000000000e+01
9.462890625000000000e+01,5.595703125000000000e+01,1.168945312500000000e+02
1.962890625000000000e+01,1.309570312500000000e+02,4.189453125000000000e+01
2.900390625000000000e+01,2.783203125000000000e+01,1.450195312500000000e+02
1.040039062500000000e+02,1.028320312500000000e+02,7.001953125000000000e+01
1.415039062500000000e+02,6.533203125000000000e+01,3.251953125000000000e+01
6.650390625000000000e+01,1.403320312500000000e+02,1.075195312500000000e+02
4.775390625000000000e+01,4.658203125000000000e+01,5.126953125000000000e+01
1.227539062500000000e+02,1.215820312500000000e+02,1.262695312500000000e+02
8.525390625000000000e+01,9.082031250000000000e+00,8.876953125000000000e+01
1.025390625000000000e+01,8.408203125000000000e+01,1.376953125000000000e+01
1.494140625000000000e+01,4.394531250000000000e+00,7.470703125000000000e+01
8.994140625000000000e+01,7.939453125000000000e+01,1.497070312500000000e+02
1.274414062500000000e+02,4.189453125000000000e+01,1.122070312500000000e+02
5.244140625000000000e+01,1.168945312500000000e+02,3.720703125000000000e+01
7.119140625000000000e+01,6.064453125000000000e+01,1.309570312500000000e+02
1.461914062500000000e+02,1.356445312500000000e+02,5.595703125000000000e+01
1.086914062500000000e+02,2.314453125000000000e+01,1.845703125000000000e+01
3.369140625000000000e+01,9.814453125000000000e+01,9.345703125000000000e+01
2.431640625000000000e+01,5.126953125000000000e+01,2.783203125000000000e+01
9.931640625000000000e+01,1.262695312500000000e+02,1.028320312500000000e+02
1.368164062500000000e+02,1.376953125000000000e+01,1.403320312500000000e+02
6.181640625000000000e+01,8.876953125000000000e+01,6.533203125000000000e+01
4.306640625000000000e+01,3.251953125000000000e+01,8.408203125000000000e+01
1.180664062500000000e+02,1.075195312500000000e+02,9.082031250000000000e+00
8.056640625000000000e+01,7.001953125000000000e+01,4.658203125000000000e+01
5.566406250000000000e+00,1.450195312500000000e+02,1.215820312500000000e+02
7.910156250000000000e+00,3.486328125000000000e+01,3.486328125000000000e+01
8.291015625000000000e+01,1.098632812500000000e+02,1.098632812500000000e+02
1.204101562500000000e+02,7.236328125000000000e+01,1.473632812500000000e+02
4.541015625000000000e+01,1.473632812500000000e+02,7.236328125000000000e+01
6.416015625000000000e+01,5.361328125000000000e+01,9.111328125000000000e+01
1.391601562500000000e+02,1.286132812500000000e+02,1.611328125000000000e+01
1.016601562500000000e+02,1.611328125000000000e+01,5.361328125000000000e+01
2.666015625000000000e+01,9.111328125000000000e+01,1.286132812500000000e+02
3.603515625000000000e+01,6.298828125000000000e+01,6.298828125000000000e+01
1.110351562500000000e+02,1.379882812500000000e+02,1.379882812500000000e+02
1.485351562500000000e+02,2.548828125000000000e+01,1.004882812500000000e+02
7.353515625000000000e+01,1.004882812500000000e+02,2.548828125000000000e+01
5.478515625000000000e+01,6.738281250000000000e+00,1.192382812500000000e+02
1.297851562500000000e+02,8.173828125000000000e+01,4.423828125000000000e+01
9.228515625000000000e+01,4.423828125000000000e+01,6.738281250000000000e+00
1.728515625000000000e+01,1.192382812500000000e+02,8.173828125000000000e+01
1.259765625000000000e+01,3.955078125000000000e+01,1.333007812500000000e+02
8.759765625000000000e+01,1.145507812500000000e+02,5.830078125000000000e+01
1.250976562500000000e+02,2.050781250000000000e+00,2.080078125000000000e+01
5.009765625000000000e+01,7.705078125000000000e+01,9.580078125000000000e+01
6.884765625000000000e+01,2.080078125000000000e+01,3.955078125000000000e+01
1.438476562500000000e+02,9.580078125000000000e+01,1.145507812500000000e+02
1.063476562500000000e+02,5.830078125000000000e+01,7.705078125000000000e+01
3.134765625000000000e+01,1.333007812500000000e+02,2.050781250000000000e+00
2.197265625000000000e+01,1.142578125000000000e+01,1.051757812500000000e+02
9.697265625000000000e+01,8.642578125000000000e+01,3.017578125000000000e+01
1.344726562500000000e+02,4.892578125000000000e+01,6.767578125000000000e+01
5.947265625000000000e+01,1.239257812500000000e+02,1.426757812500000000e+02
4.072265625000000000e+01,6.767578125000000000e+01,1.142578125000000000e+01
1.157226562500000000e+02,1.426757812500000000e+02,8.642578125000000000e+01
7.822265625000000000e+01,3.017578125000000000e+01,1.239257812500000000e+02
3.222656250000000000e+00,1.051757812500000000e+02,4.892578125000000000e+01
4.394531250000000000e+00,1.494140625000000000e+01,1.250976562500000000e+02
7.939453125000000000e+01,8.994140625000000000e+01,5.009765625000000000e+01
1.168945312500000000e+02,5.244140625000000000e+01,1.259765625000000000e+01
4.189453125000000000e+01,1.274414062500000000e+02,8.759765625000000000e+01
6.064453125000000000e+01,7.119140625000000000e+01,6.884765625000000000e+01
1.356445312500000000e+02,1.461914062500000000e+02,1.438476562500000000e+02
9.814453125000000000e+01,3.369140625000000000e+01,1.063476562500000000e+02
2.314453125000000000e+01,1.086914062500000000e+02,3.134765625000000000e+01
3.251953125000000000e+01,4.306640625000000000e+01,7.822265625000000000e+01
1.075195312500000000e+02,1.180664062500000000e+02,3.222656250000000000e+00
1.450195312500000000e+02,5.566406250000000000e+00,4.072265625000000000e+01
7.001953125000000000e+01,8.056640625000000000e+01,1.157226562500000000e+02
5.126953125000000000e+01,2.431640625000000000e+01,2.197265625000000000e+01
1.262695312500000000e+02,9.931640625000000000e+01,9.697265625000000000e+01
8.876953125000000000e+01,6.181640625000000000e+01,1.344726562500000000e+02
1.376953125000000000e+01,1.368164062500000000e+02,5.947265625000000000e+01
1.845703125000000000e+01,5.712890625000000000e+01,7.910156250000000000e+00
9.345703125000000000e+01,1.321289062500000000e+02,8.291015625000000000e+01
1.309570312500000000e+02,1.962890625000000000e+01,1.204101562500000000e+02
5.595703125000000000e+01,9.462890625000000000e+01,4.541015625000000000e+01
7.470703125000000000e+01,8.789062500000000000e-01,1.016601562500000000e+02
1.497070312500000000e+02,7.587890625000000000e+01,2.666015625000000000e+01
1.122070312500000000e+02,3.837890625000000000e+01,6.416015625000000000e+01
3.720703125000000000e+01,1.133789062500000000e+02,1.391601562500000000e+02
2.783203125000000000e+01,2.900390625000000000e+01,5.478515625000000000e+01
1.028320312500000000e+02,1.040039062500000000e+02,1.297851562500000000e+02
1.403320312500000000e+02,6.650390625000000000e+01,9.228515625000000000e+01
6.533203125000000000e+01,1.415039062500000000e+02,1.728515625000000000e+01
4.658203125000000000e+01,4.775390625000000000e+01,1.485351562500000000e+02
1.215820312500000000e+02,1.227539062500000000e+02,7.353515625000000000e+01
8.408203125000000000e+01,1.025390625000000000e+01,3.603515625000000000e+01
9.082031250000000000e+00,8.525390625000000000e+01,1.110351562500000000e+02
6.738281250000000000e+00,5.478515625000000000e+01,4.306640625000000000e+01
8.173828125000000000e+01,1.297851562500000000e+02,1.180664062500000000e+02
1.192382812500000000e+02,1.728515625000000000e+01,8.056640625000000000e+01
4.423828125000000000e+01,9.228515625000000000e+01,5.566406250000000000e+00
6.298828125000000000e+01,3.603515625000000000e+01,1.368164062500000000e+02
1.379882812500000000e+02,1.110351562500000000e+02,6.181640625000000000e+01
1.004882812500000000e+02,7.353515625000000000e+01,2.431640625000000000e+01
2.548828125000000000e+01,1.485351562500000000e+02,9.931640625000000000e+01
3.486328125000000000e+01,7.910156250000000000e+00,1.494140625000000000e+01
1.098632812500000000e+02,8.291015625000000000e+01,8.994140625000000000e+01
1.473632812500000000e+02,4.541015625000000000e+01,1.274414062500000000e+02
7.236328125000000000e+01,1.204101562500000000e+02,5.244140625000000000e+01
5.361328125000000000e+01,6.416015625000000000e+01,1.086914062500000000e+02
1.286132812500000000e+02,1.391601562500000000e+02,3.369140625000000000e+01
9.111328125000000000e+01,2.666015625000000000e+01,7.119140625000000000e+01
1.611328125000000000e+01,1.016601562500000000e+02,1.461914062500000000e+02
1.142578125000000000e+01,2.197265625000000000e+01,8.525390625000000000e+01
8.642578125000000000e+01,9.697265625000000000e+01,1.025390625000000000e+01
1.239257812500000000e+02,5.947265625000000000e+01,4.775390625000000000e+01
4.892578125000000000e+01,1.344726562500000000e+02,1.227539062500000000e+02
6.767578125000000000e+01,4.072265625000000000e+01,2.900390625000000000e+01
1.426757812500000000e+02,1.157226562500000000e+02,1.040039062500000000e+02
1.051757812500000000e+02,3.222656250000000000e+00,1.415039062500000000e+02
3.017578125000000000e+01,7.822265625000000000e+01,6.650390625000000000e+01
2.080078125000000000e+01,6.884765625000000000e+01,1.133789062500000000e+02
9.580078125000000000e+01,1.438476562500000000e+02,3.837890625000000000e+01
1.333007812500000000e+02,3.134765625000000000e+01,8.789062500000000000e-01
5.830078125000000000e+01,1.063476562500000000e+02,7.587890625000000000e+01
3.955078125000000000e+01,1.259765625000000000e+01,5.712890625000000000e+01
1.145507812500000000e+02,8.759765625000000000e+01,1.321289062500000000e+02
7.705078125000000000e+01,5.009765625000000000e+01,9.462890625000000000e+01
2.050781250000000000e+00,1.250976562500000000e+02,1.962890625000000000e+01
1.464843750000000000e+00,2.490234375000000000e+01,6.474609375000000000e+01
7.646484375000000000e+01,9.990234375000000000e+01,1.397460937500000000e+02
1.139648437500000000e+02,6.240234375000000000e+01,1.022460937500000000e+02
3.896484375000000000e+01,1.374023437500000000e+02,2.724609375000000000e+01
5.771484375000000000e+01,4.365234375000000000e+01,1.209960937500000000e+02
