9.468749999999999389e-02,9.093749999999999056e-02,7.031250000000000000e+01,4.218750000000000000e+01,9.843750000000000000e+01
9.968749999999999833e-02,9.593749999999999500e-02,1.453125000000000000e+02,1.171875000000000000e+02,2.343750000000000000e+01
9.718749999999999611e-02,9.343749999999999278e-02,1.078125000000000000e+02,4.687500000000000000e+00,6.093750000000000000e+01
9.218749999999999167e-02,9.843749999999999722e-02,3.281250000000000000e+01,7.968750000000000000e+01,1.359375000000000000e+02
9.156249999999999112e-02,9.156249999999999112e-02,7.968750000000000000e+01,1.265625000000000000e+02,1.265625000000000000e+02
9.656249999999999556e-02,9.656249999999999556e-02,4.687500000000000000e+00,5.156250000000000000e+01,5.156250000000000000e+01
9.906249999999999778e-02,9.406249999999999334e-02,4.218750000000000000e+01,8.906250000000000000e+01,1.406250000000000000e+01
9.406249999999999334e-02,9.906249999999999778e-02,1.171875000000000000e+02,1.406250000000000000e+01,8.906250000000000000e+01
9.281249999999999223e-02,9.281249999999999223e-02,2.343750000000000000e+01,1.453125000000000000e+02,3.281250000000000000e+01
9.781249999999999667e-02,9.781249999999999667e-02,9.843750000000000000e+01,7.031250000000000000e+01,1.078125000000000000e+02
9.531249999999999445e-02,9.031249999999999001e-02,1.359375000000000000e+02,1.078125000000000000e+02,1.453125000000000000e+02
9.031249999999999001e-02,9.531249999999999445e-02,6.093750000000000000e+01,3.281250000000000000e+01,7.031250000000000000e+01
9.046875000000000056e-02,9.265624999999999556e-02,9.140625000000000000e+01,8.671875000000000000e+01,1.054687500000000000e+02
9.546874999999999112e-02,9.765625000000000000e-02,1.640625000000000000e+01,1.171875000000000000e+01,3.046875000000000000e+01
9.796874999999999334e-02,9.015624999999999334e-02,5.390625000000000000e+01,1.242187500000000000e+02,6.796875000000000000e+01
9.296875000000000278e-02,9.515624999999999778e-02,1.289062500000000000e+02,4.921875000000000000e+01,1.429687500000000000e+02
9.421874999999999001e-02,9.140624999999999445e-02,3.515625000000000000e+01,1.054687500000000000e+02,4.921875000000000000e+01
9.921874999999999445e-02,9.640624999999999889e-02,1.101562500000000000e+02,3.046875000000000000e+01,1.242187500000000000e+02
9.671874999999999223e-02,9.390624999999999667e-02,1.476562500000000000e+02,1.429687500000000000e+02,8.671875000000000000e+01
9.171875000000000167e-02,9.890625000000000111e-02,7.265625000000000000e+01,6.796875000000000000e+01,1.171875000000000000e+01
9.234375000000000222e-02,9.078124999999999389e-02,1.195312500000000000e+02,2.109375000000000000e+01,2.109375000000000000e+01
9.734374999999999278e-02,9.578124999999999833e-02,4.453125000000000000e+01,9.609375000000000000e+01,9.609375000000000000e+01
9.984374999999999500e-02,9.328124999999999611e-02,7.031250000000000000e+00,5.859375000000000000e+01,1.335937500000000000e+02
9.484374999999999056e-02,9.828125000000000056e-02,8.203125000000000000e+01,1.335937500000000000e+02,5.859375000000000000e+01
9.359375000000000333e-02,9.453124999999999722e-02,6.328125000000000000e+01,2.343750000000000000e+00,1.148437500000000000e+02
9.859374999999999389e-02,9.953125000000000167e-02,1.382812500000000000e+02,7.734375000000000000e+01,3.984375000000000000e+01
9.609374999999999167e-02,9.203124999999999500e-02,1.007812500000000000e+02,3.984375000000000000e+01,2.343750000000000000e+00
9.109375000000000111e-02,9.703124999999999944e-02,2.578125000000000000e+01,1.148437500000000000e+02,7.734375000000000000e+01
9.078124999999999389e-02,9.234375000000000222e-02,3.984375000000000000e+01,1.476562500000000000e+02,1.476562500000000000e+02
9.578124999999999833e-02,9.734374999999999278e-02,1.148437500000000000e+02,7.265625000000000000e+01,7.265625000000000000e+01
9.828125000000000056e-02,9.484374999999999056e-02,7.734375000000000000e+01,1.101562500000000000e+02,3.515625000000000000e+01
9.328124999999999611e-02,9.984374999999999500e-02,2.343750000000000000e+00,3.515625000000000000e+01,1.101562500000000000e+02
9.453124999999999722e-02,9.359375000000000333e-02,1.335937500000000000e+02,1.289062500000000000e+02,1.640625000000000000e+01
9.953125000000000167e-02,9.859374999999999389e-02,5.859375000000000000e+01,5.390625000000000000e+01,9.140625000000000000e+01
9.703124999999999944e-02,9.109375000000000111e-02,2.109375000000000000e+01,9.140625000000000000e+01,1.289062500000000000e+02
9.203124999999999500e-02,9.609374999999999167e-02,9.609375000000000000e+01,1.640625000000000000e+01,5.390625000000000000e+01
9.140624999999999445e-02,9.421874999999999001e-02,1.171875000000000000e+01,4.453125000000000000e+01,6.328125000000000000e+01
9.640624999999999889e-02,9.921874999999999445e-02,8.671875000000000000e+01,1.195312500000000000e+02,1.382812500000000000e+02
9.890625000000000111e-02,9.171875000000000167e-02,1.242187500000000000e+02,7.031250000000000000e+00,1.007812500000000000e+02
9.390624999999999667e-02,9.671874999999999223e-02,4.921875000000000000e+01,8.203125000000000000e+01,2.578125000000000000e+01
9.265624999999999556e-02,9.046875000000000056e-02,1.054687500000000000e+02,6.328125000000000000e+01,8.203125000000000000e+01
9.765625000000000000e-02,9.546874999999999112e-02,3.046875000000000000e+01,1.382812500000000000e+02,7.031250000000000000e+00
9.515624999999999778e-02,9.296875000000000278e-02,6.796875000000000000e+01,2.578125000000000000e+01,4.453125000000000000e+01
9.015624999999999334e-02,9.796874999999999334e-02,1.429687500000000000e+02,1.007812500000000000e+02,1.195312500000000000e+02
9.023437499999999167e-02,9.398437499999999500e-02,6.679687500000000000e+01,1.207031250000000000e+02,3.164062500000000000e+01
9.523437499999999611e-02,9.898437499999999944e-02,1.417968750000000000e+02,4.570312500000000000e+01,1.066406250000000000e+02
9.773437499999999833e-02,9.148437499999999278e-02,1.042968750000000000e+02,8.320312500000000000e+01,1.441406250000000000e+02
9.273437499999999389e-02,9.648437499999999722e-02,2.929687500000000000e+01,8.203125000000000000e+00,6.914062500000000000e+01
9.398437499999999500e-02,9.023437499999999167e-02,1.230468750000000000e+02,1.394531250000000000e+02,1.253906250000000000e+02
9.898437499999999944e-02,9.523437499999999611e-02,4.804687500000000000e+01,6.445312500000000000e+01,5.039062500000000000e+01
9.648437499999999722e-02,9.273437499999999389e-02,1.054687500000000000e+01,1.019531250000000000e+02,1.289062500000000000e+01
9.148437499999999278e-02,9.773437499999999833e-02,8.554687500000000000e+01,2.695312500000000000e+01,8.789062500000000000e+01
9.210937499999999334e-02,9.210937499999999334e-02,1.992187500000000000e+01,7.382812500000000000e+01,9.726562500000000000e+01
9.710937499999999778e-02,9.710937499999999778e-02,9.492187500000000000e+01,1.488281250000000000e+02,2.226562500000000000e+01
9.960937500000000000e-02,9.460937499999999556e-02,1.324218750000000000e+02,3.632812500000000000e+01,5.976562500000000000e+01
9.460937499999999556e-02,9.960937500000000000e-02,5.742187500000000000e+01,1.113281250000000000e+02,1.347656250000000000e+02
9.335937499999999445e-02,9.335937499999999445e-02,7.617187500000000000e+01,5.507812500000000000e+01,4.101562500000000000e+01
9.835937499999999889e-02,9.835937499999999889e-02,1.171875000000000000e+00,1.300781250000000000e+02,1.160156250000000000e+02
9.585937499999999667e-02,9.085937499999999223e-02,3.867187500000000000e+01,1.757812500000000000e+01,7.851562500000000000e+01
9.085937499999999223e-02,9.585937499999999667e-02,1.136718750000000000e+02,9.257812500000000000e+01,3.515625000000000000e+00
9.117187499999999944e-02,9.117187499999999944e-02,9.960937500000000000e+01,9.726562500000000000e+01,7.382812500000000000e+01
9.617187499999999001e-02,9.617187499999999001e-02,2.460937500000000000e+01,2.226562500000000000e+01,1.488281250000000000e+02
9.867187499999999223e-02,9.367187500000000167e-02,6.210937500000000000e+01,1.347656250000000000e+02,1.113281250000000000e+02
9.367187500000000167e-02,9.867187499999999223e-02,1.371093750000000000e+02,5.976562500000000000e+01,3.632812500000000000e+01
9.492187500000000278e-02,9.492187500000000278e-02,5.859375000000000000e+00,7.851562500000000000e+01,9.257812500000000000e+01
9.992187499999999334e-02,9.992187499999999334e-02,8.085937500000000000e+01,3.515625000000000000e+00,1.757812500000000000e+01
9.742187499999999112e-02,9.242187500000000056e-02,1.183593750000000000e+02,1.160156250000000000e+02,5.507812500000000000e+01
9.242187500000000056e-02,9.742187499999999112e-02,4.335937500000000000e+01,4.101562500000000000e+01,1.300781250000000000e+02
9.179687500000000000e-02,9.304687500000000111e-02,1.464843750000000000e+02,1.289062500000000000e+01,1.394531250000000000e+02
9.679687499999999056e-02,9.804687499999999167e-02,7.148437500000000000e+01,8.789062500000000000e+01,6.445312500000000000e+01
9.929687499999999278e-02,9.054687499999999889e-02,3.398437500000000000e+01,5.039062500000000000e+01,2.695312500000000000e+01
9.429687500000000222e-02,9.554687500000000333e-02,1.089843750000000000e+02,1.253906250000000000e+02,1.019531250000000000e+02
9.304687500000000111e-02,9.179687500000000000e-02,5.273437500000000000e+01,3.164062500000000000e+01,8.203125000000000000e+00
9.804687499999999167e-02,9.679687499999999056e-02,1.277343750000000000e+02,1.066406250000000000e+02,8.320312500000000000e+01
9.554687500000000333e-02,9.429687500000000222e-02,9.023437500000000000e+01,6.914062500000000000e+01,1.207031250000000000e+02
9.054687499999999889e-02,9.929687499999999278e-02,1.523437500000000000e+01,1.441406250000000000e+02,4.570312500000000000e+01
9.039062500000000222e-02,9.132812499999999611e-02,1.394531250000000000e+02,5.273437500000000000e+01,7.617187500000000000e+01
9.539062499999999278e-02,9.632812500000000056e-02,6.445312500000000000e+01,1.277343750000000000e+02,1.171875000000000000e+00
9.789062499999999500e-02,9.382812499999999833e-02,2.695312500000000000e+01,1.523437500000000000e+01,3.867187500000000000e+01
9.289062499999999056e-02,9.882812500000000278e-02,1.019531250000000000e+02,9.023437500000000000e+01,1.136718750000000000e+02
9.414062499999999167e-02,9.257812499999999722e-02,4.570312500000000000e+01,7.148437500000000000e+01,5.742187500000000000e+01
9.914062499999999611e-02,9.757812500000000167e-02,1.207031250000000000e+02,1.464843750000000000e+02,1.324218750000000000e+02
9.664062499999999389e-02,9.007812499999999500e-02,8.320312500000000000e+01,3.398437500000000000e+01,9.492187500000000000e+01
9.164062500000000333e-02,9.507812499999999944e-02,8.203125000000000000e+00,1.089843750000000000e+02,1.992187500000000000e+01
9.226562499999999001e-02,9.445312499999999889e-02,1.113281250000000000e+02,1.371093750000000000e+02,1.054687500000000000e+01
9.726562499999999445e-02,9.945312500000000333e-02,3.632812500000000000e+01,6.210937500000000000e+01,8.554687500000000000e+01
9.976562499999999667e-02,9.195312499999999667e-02,7.382812500000000000e+01,9.960937500000000000e+01,1.230468750000000000e+02
9.476562499999999223e-02,9.695312500000000111e-02,1.488281250000000000e+02,2.460937500000000000e+01,4.804687500000000000e+01
9.351562499999999112e-02,9.070312499999999556e-02,1.757812500000000000e+01,1.183593750000000000e+02,1.417968750000000000e+02
9.851562499999999556e-02,9.570312500000000000e-02,9.257812500000000000e+01,4.335937500000000000e+01,6.679687500000000000e+01
9.601562499999999334e-02,9.320312499999999778e-02,1.300781250000000000e+02,8.085937500000000000e+01,2.929687500000000000e+01
9.101562500000000278e-02,9.820312500000000222e-02,5.507812500000000000e+01,5.859375000000000000e+00,1.042968750000000000e+02
9.070312499999999556e-02,9.351562499999999112e-02,3.164062500000000000e+01,2.929687500000000000e+01,1.183593750000000000e+02
9.570312500000000000e-02,9.851562499999999556e-02,1.066406250000000000e+02,1.042968750000000000e+02,4.335937500000000000e+01
9.820312500000000222e-02,9.101562500000000278e-02,1.441406250000000000e+02,6.679687500000000000e+01,5.859375000000000000e+00
9.320312499999999778e-02,9.601562499999999334e-02,6.914062500000000000e+01,1.417968750000000000e+02,8.085937500000000000e+01
9.445312499999999889e-02,9.226562499999999001e-02,8.789062500000000000e+01,1.054687500000000000e+01,2.460937500000000000e+01
9.945312500000000333e-02,9.726562499999999445e-02,1.289062500000000000e+01,8.554687500000000000e+01,9.960937500000000000e+01
9.695312500000000111e-02,9.476562499999999223e-02,5.039062500000000000e+01,4.804687500000000000e+01,1.371093750000000000e+02
9.195312499999999667e-02,9.976562499999999667e-02,1.253906250000000000e+02,1.230468750000000000e+02,6.210937500000000000e+01
9.132812499999999611e-02,9.039062500000000222e-02,5.976562500000000000e+01,7.617187500000000000e+01,5.273437500000000000e+01
9.632812500000000056e-02,9.539062499999999278e-02,1.347656250000000000e+02,1.171875000000000000e+00,1.277343750000000000e+02
9.882812500000000278e-02,9.289062499999999056e-02,9.726562500000000000e+01,1.136718750000000000e+02,9.023437500000000000e+01
9.382812499999999833e-02,9.789062499999999500e-02,2.226562500000000000e+01,3.867187500000000000e+01,1.523437500000000000e+01
9.257812499999999722e-02,9.414062499999999167e-02,1.160156250000000000e+02,9.492187500000000000e+01,1.089843750000000000e+02
9.757812500000000167e-02,9.914062499999999611e-02,4.101562500000000000e+01,1.992187500000000000e+01,3.398437500000000000e+01
9.507812499999999944e-02,9.164062500000000333e-02,3.515625000000000000e+00,1.324218750000000000e+02,7.148437500000000000e+01
9.007812499999999500e-02,9.664062499999999389e-02,7.851562500000000000e+01,5.742187500000000000e+01,1.464843750000000000e+02
9.011718750000000111e-02,9.332031250000000222e-02,1.177734375000000000e+02,1.412109375000000000e+02,6.972656250000000000e+01
9.511718749999999167e-02,9.832031249999999278e-02,4.277343750000000000e+01,6.621093750000000000e+01,1.447265625000000000e+02
9.761718749999999389e-02,9.082031250000000000e-02,5.273437500000000000e+00,1.037109375000000000e+02,1.072265625000000000e+02
9.261718750000000333e-02,9.582031249999999056e-02,8.027343750000000000e+01,2.871093750000000000e+01,3.222656250000000000e+01
9.386718749999999056e-02,9.207031250000000111e-02,6.152343750000000000e+01,1.224609375000000000e+02,8.847656250000000000e+01
9.886718749999999500e-02,9.707031249999999167e-02,1.365234375000000000e+02,4.746093750000000000e+01,1.347656250000000000e+01
9.636718749999999278e-02,9.457031250000000333e-02,9.902343750000000000e+01,8.496093750000000000e+01,5.097656250000000000e+01
9.136718750000000222e-02,9.957031249999999389e-02,2.402343750000000000e+01,9.960937500000000000e+00,1.259765625000000000e+02
9.199218750000000278e-02,9.019531249999999944e-02,8.964843750000000000e+01,3.808593750000000000e+01,1.353515625000000000e+02
9.699218749999999334e-02,9.519531249999999001e-02,1.464843750000000000e+01,1.130859375000000000e+02,6.035156250000000000e+01
9.949218749999999556e-02,9.269531250000000167e-02,5.214843750000000000e+01,5.859375000000000000e-01,2.285156250000000000e+01
9.449218749999999112e-02,9.769531249999999223e-02,1.271484375000000000e+02,7.558593750000000000e+01,9.785156250000000000e+01
9.324218749999999001e-02,9.394531250000000278e-02,3.339843750000000000e+01,5.683593750000000000e+01,4.101562500000000000e+00
9.824218749999999445e-02,9.894531249999999334e-02,1.083984375000000000e+02,1.318359375000000000e+02,7.910156250000000000e+01
9.574218749999999223e-02,9.144531250000000056e-02,1.458984375000000000e+02,1.933593750000000000e+01,1.166015625000000000e+02
9.074218750000000167e-02,9.644531249999999112e-02,7.089843750000000000e+01,9.433593750000000000e+01,4.160156250000000000e+01
9.105468749999999500e-02,9.175781249999999389e-02,9.960937500000000000e+00,8.964843750000000000e+01,3.691406250000000000e+01
9.605468749999999944e-02,9.675781249999999833e-02,8.496093750000000000e+01,1.464843750000000000e+01,1.119140625000000000e+02
9.855468750000000167e-02,9.425781249999999611e-02,1.224609375000000000e+02,1.271484375000000000e+02,1.494140625000000000e+02
9.355468749999999722e-02,9.925781250000000056e-02,4.746093750000000000e+01,5.214843750000000000e+01,7.441406250000000000e+01
9.480468749999999833e-02,9.300781249999999500e-02,1.037109375000000000e+02,1.083984375000000000e+02,1.306640625000000000e+02
9.980468750000000278e-02,9.800781249999999944e-02,2.871093750000000000e+01,3.339843750000000000e+01,5.566406250000000000e+01
9.730468750000000056e-02,9.050781249999999278e-02,6.621093750000000000e+01,1.458984375000000000e+02,1.816406250000000000e+01
9.230468749999999611e-02,9.550781249999999722e-02,1.412109375000000000e+02,7.089843750000000000e+01,9.316406250000000000e+01
9.167968749999999556e-02,9.488281249999999667e-02,3.808593750000000000e+01,2.402343750000000000e+01,1.025390625000000000e+02
9.667968750000000000e-02,9.988281250000000111e-02,1.130859375000000000e+02,9.902343750000000000e+01,2.753906250000000000e+01
9.917968750000000222e-02,9.238281249999999445e-02,7.558593750000000000e+01,6.152343750000000000e+01,6.503906250000000000e+01
9.417968749999999778e-02,9.738281249999999889e-02,5.859375000000000000e-01,1.365234375000000000e+02,1.400390625000000000e+02
9.292968749999999667e-02,9.113281249999999334e-02,1.318359375000000000e+02,5.273437500000000000e+00,4.628906250000000000e+01
9.792968750000000111e-02,9.613281249999999778e-02,5.683593750000000000e+01,8.027343750000000000e+01,1.212890625000000000e+02
9.542968749999999889e-02,9.363281249999999556e-02,1.933593750000000000e+01,4.277343750000000000e+01,8.378906250000000000e+01
9.042968749999999445e-02,9.863281250000000000e-02,9.433593750000000000e+01,1.177734375000000000e+02,8.789062500000000000e+00
9.058593749999999112e-02,9.066406250000000333e-02,4.980468750000000000e+01,5.917968750000000000e+01,1.142578125000000000e+02
9.558593749999999556e-02,9.566406249999999389e-02,1.248046875000000000e+02,1.341796875000000000e+02,3.925781250000000000e+01
9.808593749999999778e-02,9.316406249999999167e-02,8.730468750000000000e+01,2.167968750000000000e+01,1.757812500000000000e+00
9.308593749999999334e-02,9.816406249999999611e-02,1.230468750000000000e+01,9.667968750000000000e+01,7.675781250000000000e+01
9.433593749999999445e-02,9.441406249999999278e-02,1.435546875000000000e+02,4.042968750000000000e+01,2.050781250000000000e+01
9.933593749999999889e-02,9.941406249999999722e-02,6.855468750000000000e+01,1.154296875000000000e+02,9.550781250000000000e+01
9.683593749999999667e-02,9.191406249999999056e-02,3.105468750000000000e+01,2.929687500000000000e+00,1.330078125000000000e+02
9.183593749999999223e-02,9.691406249999999500e-02,1.060546875000000000e+02,7.792968750000000000e+01,5.800781250000000000e+01
9.246093749999999278e-02,9.253906249999999112e-02,2.929687500000000000e+00,1.248046875000000000e+02,4.863281250000000000e+01
9.746093749999999722e-02,9.753906249999999556e-02,7.792968750000000000e+01,4.980468750000000000e+01,1.236328125000000000e+02
9.996093749999999944e-02,9.003906250000000278e-02,1.154296875000000000e+02,8.730468750000000000e+01,8.613281250000000000e+01
9.496093749999999500e-02,9.503906249999999334e-02,4.042968750000000000e+01,1.230468750000000000e+01,1.113281250000000000e+01
9.371093749999999389e-02,9.128906249999999001e-02,9.667968750000000000e+01,1.435546875000000000e+02,1.048828125000000000e+02
9.871093749999999833e-02,9.628906249999999445e-02,2.167968750000000000e+01,6.855468750000000000e+01,2.988281250000000000e+01
9.621093749999999611e-02,9.378906249999999223e-02,5.917968750000000000e+01,1.060546875000000000e+02,6.738281250000000000e+01
9.121093749999999167e-02,9.878906249999999667e-02,1.341796875000000000e+02,3.105468750000000000e+01,1.423828125000000000e+02
9.089843749999999833e-02,9.410156249999999944e-02,8.261718750000000000e+01,7.617187500000000000e+00,8.144531250000000000e+01
9.589843750000000278e-02,9.910156249999999001e-02,7.617187500000000000e+00,8.261718750000000000e+01,6.445312500000000000e+00
9.839843749999999112e-02,9.160156249999999722e-02,4.511718750000000000e+01,4.511718750000000000e+01,4.394531250000000000e+01
9.339843750000000056e-02,9.660156250000000167e-02,1.201171875000000000e+02,1.201171875000000000e+02,1.189453125000000000e+02
9.464843750000000167e-02,9.035156249999999611e-02,2.636718750000000000e+01,2.636718750000000000e+01,6.269531250000000000e+01
9.964843749999999223e-02,9.535156250000000056e-02,1.013671875000000000e+02,1.013671875000000000e+02,1.376953125000000000e+02
9.714843749999999001e-02,9.285156249999999833e-02,1.388671875000000000e+02,6.386718750000000000e+01,1.001953125000000000e+02
9.214843749999999944e-02,9.785156250000000278e-02,6.386718750000000000e+01,1.388671875000000000e+02,2.519531250000000000e+01
9.152343749999999889e-02,9.222656249999999778e-02,1.294921875000000000e+02,1.107421875000000000e+02,1.582031250000000000e+01
9.652343750000000333e-02,9.722656250000000222e-02,5.449218750000000000e+01,3.574218750000000000e+01,9.082031250000000000e+01
9.902343749999999167e-02,9.472656250000000000e-02,1.699218750000000000e+01,1.482421875000000000e+02,1.283203125000000000e+02
9.402343750000000111e-02,9.972656250000000444e-02,9.199218750000000000e+01,7.324218750000000000e+01,5.332031250000000000e+01
9.277343750000000000e-02,9.347656249999999889e-02,7.324218750000000000e+01,9.199218750000000000e+01,1.470703125000000000e+02
9.777343749999999056e-02,9.847656250000000333e-02,1.482421875000000000e+02,1.699218750000000000e+01,7.207031250000000000e+01
9.527343750000000222e-02,9.097656249999999667e-02,1.107421875000000000e+02,1.294921875000000000e+02,3.457031250000000000e+01
9.027343749999999778e-02,9.597656250000000111e-02,3.574218750000000000e+01,5.449218750000000000e+01,1.095703125000000000e+02
9.019531249999999944e-02,9.199218750000000278e-02,1.095703125000000000e+02,3.691406250000000000e+01,3.808593750000000000e+01
9.519531249999999001e-02,9.699218749999999334e-02,3.457031250000000000e+01,1.119140625000000000e+02,1.130859375000000000e+02
9.769531249999999223e-02,9.449218749999999112e-02,7.207031250000000000e+01,7.441406250000000000e+01,7.558593750000000000e+01
9.269531250000000167e-02,9.949218749999999556e-02,1.470703125000000000e+02,1.494140625000000000e+02,5.859375000000000000e-01
9.394531250000000278e-02,9.324218749999999001e-02,1.582031250000000000e+01,1.816406250000000000e+01,9.433593750000000000e+01
9.894531249999999334e-02,9.824218749999999445e-02,9.082031250000000000e+01,9.316406250000000000e+01,1.933593750000000000e+01
9.644531249999999112e-02,9.074218750000000167e-02,1.283203125000000000e+02,5.566406250000000000e+01,5.683593750000000000e+01
9.144531250000000056e-02,9.574218749999999223e-02,5.332031250000000000e+01,1.306640625000000000e+02,1.318359375000000000e+02
9.207031250000000111e-02,9.386718749999999056e-02,1.376953125000000000e+02,8.378906250000000000e+01,1.224609375000000000e+02
9.707031249999999167e-02,9.886718749999999500e-02,6.269531250000000000e+01,8.789062500000000000e+00,4.746093750000000000e+01
9.957031249999999389e-02,9.136718750000000222e-02,2.519531250000000000e+01,1.212890625000000000e+02,9.960937500000000000e+00
9.457031250000000333e-02,9.636718749999999278e-02,1.001953125000000000e+02,4.628906250000000000e+01,8.496093750000000000e+01
9.332031250000000222e-02,9.011718750000000111e-02,4.394531250000000000e+01,1.025390625000000000e+02,2.871093750000000000e+01
9.832031249999999278e-02,9.511718749999999167e-02,1.189453125000000000e+02,2.753906250000000000e+01,1.037109375000000000e+02
9.582031249999999056e-02,9.261718750000000333e-02,8.144531250000000000e+01,1.400390625000000000e+02,1.412109375000000000e+02
9.082031250000000000e-02,9.761718749999999389e-02,6.445312500000000000e+00,6.503906250000000000e+01,6.621093750000000000e+01
9.113281249999999334e-02,9.292968749999999667e-02,5.800781250000000000e+01,5.097656250000000000e+01,5.273437500000000000e+00
9.613281249999999778e-02,9.792968750000000111e-02,1.330078125000000000e+02,1.259765625000000000e+02,8.027343750000000000e+01
9.863281250000000000e-02,9.042968749999999445e-02,9.550781250000000000e+01,1.347656250000000000e+01,1.177734375000000000e+02
9.363281249999999556e-02,9.542968749999999889e-02,2.050781250000000000e+01,8.847656250000000000e+01,4.277343750000000000e+01
9.488281249999999667e-02,9.167968749999999556e-02,1.142578125000000000e+02,6.972656250000000000e+01,1.365234375000000000e+02
9.988281250000000111e-02,9.667968750000000000e-02,3.925781250000000000e+01,1.447265625000000000e+02,6.152343750000000000e+01
9.738281249999999889e-02,9.417968749999999778e-02,1.757812500000000000e+00,3.222656250000000000e+01,2.402343750000000000e+01
9.238281249999999445e-02,9.917968750000000222e-02,7.675781250000000000e+01,1.072265625000000000e+02,9.902343750000000000e+01
9.175781249999999389e-02,9.105468749999999500e-02,2.988281250000000000e+01,1.353515625000000000e+02,8.964843750000000000e+01
9.675781249999999833e-02,9.605468749999999944e-02,1.048828125000000000e+02,6.035156250000000000e+01,1.464843750000000000e+01
9.925781250000000056e-02,9.355468749999999722e-02,1.423828125000000000e+02,9.785156250000000000e+01,5.214843750000000000e+01
9.425781249999999611e-02,9.855468750000000167e-02,6.738281250000000000e+01,2.285156250000000000e+01,1.271484375000000000e+02
9.300781249999999500e-02,9.480468749999999833e-02,8.613281250000000000e+01,1.166015625000000000e+02,7.089843750000000000e+01
9.800781249999999944e-02,9.980468750000000278e-02,1.113281250000000000e+01,4.160156250000000000e+01,1.458984375000000000e+02
9.550781249999999722e-02,9.230468749999999611e-02,4.863281250000000000e+01,7.910156250000000000e+01,1.083984375000000000e+02
9.050781249999999278e-02,9.730468750000000056e-02,1.236328125000000000e+02,4.101562500000000000e+00,3.339843750000000000e+01
9.035156249999999611e-02,9.464843750000000167e-02,2.285156250000000000e+01,1.001953125000000000e+02,1.435546875000000000e+02
9.535156250000000056e-02,9.964843749999999223e-02,9.785156250000000000e+01,2.519531250000000000e+01,6.855468750000000000e+01
9.785156250000000278e-02,9.214843749999999944e-02,1.353515625000000000e+02,1.376953125000000000e+02,3.105468750000000000e+01
9.285156249999999833e-02,9.714843749999999001e-02,6.035156250000000000e+01,6.269531250000000000e+01,1.060546875000000000e+02
9.410156249999999944e-02,9.089843749999999833e-02,7.910156250000000000e+01,8.144531250000000000e+01,1.230468750000000000e+01
9.910156249999999001e-02,9.589843750000000278e-02,4.101562500000000000e+00,6.445312500000000000e+00,8.730468750000000000e+01
9.660156250000000167e-02,9.339843750000000056e-02,4.160156250000000000e+01,1.189453125000000000e+02,1.248046875000000000e+02
9.160156249999999722e-02,9.839843749999999112e-02,1.166015625000000000e+02,4.394531250000000000e+01,4.980468750000000000e+01
9.222656249999999778e-02,9.152343749999999889e-02,6.972656250000000000e+01,1.582031250000000000e+01,5.917968750000000000e+01
9.722656250000000222e-02,9.652343750000000333e-02,1.447265625000000000e+02,9.082031250000000000e+01,1.341796875000000000e+02
